linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang                               ,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,48960      ,48996     ,48978      ,49025     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,49026       ,49076       ,49044       ,49105      ,59703   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,33210      ,33229     ,33228      ,33242     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,33276       ,33291       ,33294       ,33324      ,59856   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,53010      ,53018     ,53028      ,53039     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,53076       ,53090       ,53094       ,53104      ,59990   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,39510      ,39746     ,39528      ,39757     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,39576       ,39815       ,39594       ,39827      ,59984   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,57060      ,57057     ,57078      ,57073     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,57126       ,57119       ,57144       ,57131      ,59958   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,85230      ,84121     ,85248      ,84140     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,85302       ,85793       ,85314       ,85797      ,59909   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,85230      ,84121     ,85248      ,84140     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,85302       ,84191       ,85314       ,84202      ,59909   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3026    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,24720      ,24733     ,24738      ,24749     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,24792       ,24793       ,24804       ,24805      ,59883   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3015    ,11  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,57834      ,57793     ,57864      ,57814     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,57918       ,57862       ,57942       ,57873      ,60002   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241352    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,67320      ,67303     ,67338      ,67317     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,67386       ,67368       ,67404       ,67382      ,59996   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,58284      ,58297     ,58314      ,58313     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,58368       ,58361       ,58392       ,58378      ,59707   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,44460      ,44475     ,44478      ,44496     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,44526       ,44547       ,44544       ,44561      ,59701   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,41760      ,41797     ,41778      ,41822     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,41826       ,41869       ,41844       ,41880      ,59826   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,59184      ,59222     ,59214      ,59242     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,59268       ,59293       ,59292       ,59304      ,59768   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,34110      ,34094     ,34128      ,34102     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,34176       ,34156       ,34194       ,34164      ,59921   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3026    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,38160      ,38188     ,38178      ,38200     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,38226       ,38262       ,38244       ,38272      ,59889   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,85830      ,85796     ,85848      ,85808     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,85902       ,85865       ,85914       ,85878      ,59970   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,2       ,09.01.21     ,3024    ,3   ,22     ,718          ,1                  ,TONA          ,09.01.21 ,21102      ,21163     ,21114      ,21182     ,23      ,2449          ,1                   ,SPOW           ,09.01.21  ,21156       ,21233       ,21168       ,21244      ,94959   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,242257    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,09.01.21     ,4002    ,1   ,22     ,718          ,1                  ,TONA          ,09.01.21 ,79062      ,79115     ,79074      ,79124     ,23      ,2449          ,1                   ,SPOW           ,09.01.21  ,79116       ,79170       ,79128       ,79179      ,94925   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243310    ,2630       ,2575        ,45205            ,48406             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,25560      ,25568     ,25584      ,25584     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,25644       ,25636       ,25662       ,25646      ,59944   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,51660      ,51665     ,51678      ,51681     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,51726       ,51737       ,51744       ,51754      ,59895   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,55710      ,55686     ,55728      ,55699     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,55776       ,55748       ,55794       ,55761      ,59866   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,42210      ,42236     ,42228      ,42256     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,42276       ,42305       ,42294       ,42323      ,59860   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,45810      ,45825     ,45828      ,45842     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,45876       ,45892       ,45894       ,45905      ,59794   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,63684      ,63680     ,63714      ,63696     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,63768       ,63753       ,63792       ,63772      ,59736   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,49410      ,49490     ,49428      ,49512     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,49476       ,49565       ,49494       ,49576      ,59730   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,28710      ,28708     ,28734      ,28721     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,28794       ,28785       ,28812       ,28798      ,59854   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,30960      ,30940     ,30978      ,30955     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,31026       ,31009       ,31044       ,31019      ,59695   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
